class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Rest,0.422059685,0.12532638,-0.165535927,0.999877155,0.431842655,0.107180528,-0.190391466,0.999867797,0.435417652,0.107128002,-0.19044438,0.999882042,0.439170659,0.107075654,-0.190493584,0.99990809,0.426075071,0.107521549,-0.14687711,0.999845326,0.425394058,0.107830152,-0.146835759,0.999787152,0.424498796,0.108129196,-0.146842852,0.999779522,0.458231598,0.116760001,-0.236373931,0.999933541,0.436571211,0.117029302,-0.043744348,0.999537647,0.431615055,0.145654812,-0.177629471,0.999890268,0.424847066,0.145853043,-0.121667899,0.999790668,0.48163262,0.216849938,-0.342349112,0.999989271,0.465943664,0.232282177,0.131662846,0.999033034,0.47233218,0.362768114,-0.388020962,0.997760832,0.462277025,0.370003611,0.188301831,0.064270847,0.440385103,0.490704477,-0.364409745,0.990701616,0.441373348,0.481003463,0.094059035,0.116899945,0.436375946,0.530161262,-0.411507517,0.978304744,0.43529591,0.517240644,0.092753775,0.128279805,0.428914487,0.529775202,-0.40354833,0.97786051,0.433389604,0.518999517,0.048354,0.132985473,0.429604381,0.519621134,-0.358146131,0.963981509,0.434722662,0.508728147,0.072016612,0.13287653,0.473378956,0.491982043,-0.143437475,0.998564899,0.466638625,0.49232617,0.143330619,0.994520485,0.467070192,0.688914001,-0.071795389,0.875054717,0.469485939,0.686057329,0.20280239,0.257116437,0.487402976,0.887085915,0.035036564,0.906036317,0.48977837,0.873055339,0.318113029,0.374567538,0.503656745,0.918430269,0.038464285,0.856357336,0.505648732,0.903141797,0.325457275,0.508137405,0.417372614,0.924798429,-0.080998994,0.897614896,0.426185697,0.902733684,0.248075411,0.548497498
Rest,0.420217812,0.125393525,-0.143389791,0.999875665,0.430285633,0.107185706,-0.169077009,0.999866366,0.433817476,0.107173413,-0.169122443,0.999881327,0.43743667,0.107214324,-0.169164628,0.999907613,0.42499119,0.107495211,-0.125190586,0.999842227,0.424587339,0.107768551,-0.125160784,0.999786556,0.424016535,0.108029895,-0.125172272,0.999781847,0.45678249,0.117195554,-0.225162074,0.999932945,0.436781973,0.116922349,-0.029339125,0.99955076,0.429676622,0.146136597,-0.159063965,0.999891698,0.423401922,0.145919695,-0.102533303,0.99979341,0.481073767,0.217014328,-0.337594062,0.999989808,0.465922058,0.232296333,0.135414734,0.999080181,0.471972644,0.362764448,-0.384309292,0.997812808,0.462658942,0.370002449,0.18833755,0.066975966,0.439976126,0.49069339,-0.357561767,0.991071045,0.441565573,0.48106882,0.100040451,0.118655585,0.435331494,0.53007108,-0.406100094,0.979092181,0.43535161,0.51728934,0.099375769,0.129076689,0.428102732,0.529720128,-0.397046685,0.978609383,0.433440864,0.519017756,0.054363739,0.133732066,0.429090649,0.519601285,-0.351221025,0.964993596,0.434753031,0.508744478,0.077995911,0.13400656,0.47299242,0.492121667,-0.142726809,0.99855727,0.46690169,0.492379487,0.142617166,0.994621336,0.467080683,0.688990951,-0.073216796,0.877678096,0.469508648,0.686362863,0.200088784,0.254037589,0.487401396,0.88710916,0.032702986,0.906771779,0.489603847,0.873709559,0.310851991,0.367699623,0.503648281,0.918458641,0.03618614,0.857790291,0.505319059,0.904268146,0.317278981,0.501553535,0.417242348,0.924778163,-0.08154045,0.897988915,0.425093472,0.903977036,0.23897472,0.544292033
Rest,0.42073971,0.125882789,-0.149880156,0.999872983,0.430705547,0.107563049,-0.175099581,0.999863505,0.434215635,0.107684441,-0.175154775,0.999879301,0.437899649,0.107811056,-0.175202742,0.999906123,0.425123274,0.107620127,-0.132080883,0.999837756,0.424642146,0.107847191,-0.13204205,0.999783039,0.424033344,0.108078666,-0.132050693,0.999780834,0.456739724,0.117688008,-0.22346504,0.999931753,0.436943471,0.116928622,-0.03168229,0.99955523,0.430209011,0.146786526,-0.162159935,0.999891639,0.423622191,0.146227494,-0.106805369,0.999793768,0.479873091,0.217088044,-0.336169422,0.999990284,0.46742326,0.232053518,0.138680682,0.99912256,0.470713794,0.362703353,-0.380822957,0.997813106,0.463499933,0.369987279,0.188760802,0.068558104,0.439817369,0.49070248,-0.344698757,0.991255164,0.442336619,0.481373042,0.102061808,0.120005839,0.435157061,0.530172646,-0.390258878,0.979515851,0.435893774,0.517676532,0.101376668,0.129894033,0.428004026,0.529791296,-0.382248789,0.978984177,0.434128433,0.519086957,0.057603426,0.134536579,0.428997695,0.519620478,-0.33837533,0.965484381,0.43561691,0.508763254,0.080400258,0.134991452,0.471194506,0.492129534,-0.142353743,0.998573422,0.466992289,0.492575943,0.14223367,0.994757473,0.46702379,0.689575255,-0.072097056,0.880557775,0.469859451,0.688194811,0.200108558,0.255648166,0.487425804,0.88707298,0.033486467,0.909045994,0.48960194,0.873782873,0.311774522,0.368798852,0.503652513,0.918355584,0.037047274,0.860192239,0.505318224,0.904419005,0.318074614,0.50202316,0.417253882,0.924847722,-0.07845287,0.900315642,0.425018132,0.904889047,0.240248799,0.547893524
Rest,0.420807034,0.125879034,-0.165874153,0.999872923,0.430783659,0.107576244,-0.185551077,0.999863207,0.434524864,0.107709311,-0.185658798,0.999879479,0.438200086,0.107844904,-0.185701028,0.999906242,0.42525667,0.107628778,-0.148978069,0.999836445,0.424704462,0.107871443,-0.148891583,0.999780655,0.424027681,0.108128928,-0.148841396,0.999777615,0.457170635,0.117764831,-0.226779506,0.999932468,0.436669171,0.117034122,-0.036471292,0.999549448,0.430285692,0.146787226,-0.162774339,0.99989295,0.423664331,0.146245643,-0.116481647,0.999794543,0.479936302,0.216671973,-0.337450981,0.999990821,0.466109276,0.232045487,0.137582242,0.999140263,0.47136268,0.361123413,-0.387692302,0.997860432,0.462377787,0.369791776,0.189727679,0.068605505,0.439913839,0.489805311,-0.369476378,0.991537929,0.441670567,0.481418908,0.100945964,0.121693328,0.435230076,0.529723823,-0.414463222,0.980166614,0.435454786,0.517740071,0.099358775,0.131814405,0.428029388,0.529413402,-0.408385605,0.979632139,0.433857143,0.519122183,0.056118339,0.136528462,0.429007441,0.51930052,-0.363494396,0.966452122,0.435283512,0.508771241,0.079236083,0.136929527,0.471310288,0.492129177,-0.142915949,0.998614788,0.466210783,0.492588669,0.142798796,0.994838476,0.467126906,0.689559698,-0.077558838,0.882480979,0.469670594,0.688007236,0.200159952,0.256746918,0.487425387,0.887079835,0.022368155,0.911163092,0.489538342,0.873749137,0.3114582,0.371563047,0.503655553,0.918427765,0.025063356,0.861292303,0.505234122,0.904073,0.317462802,0.504374444,0.417258084,0.924963057,-0.094018087,0.902809978,0.424935997,0.904218078,0.239718407,0.552425385
Rest,0.422094822,0.125976935,-0.182006449,0.999875426,0.43133983,0.107712038,-0.200659961,0.999865949,0.434896857,0.107822448,-0.200751871,0.999881983,0.438797802,0.107936971,-0.200809002,0.999908328,0.425529152,0.107731141,-0.162242442,0.999838889,0.424813688,0.107988283,-0.16217424,0.999783099,0.424060881,0.108255588,-0.162149996,0.999779642,0.457615763,0.117840566,-0.22535798,0.999934554,0.436641127,0.117138341,-0.04490269,0.99955672,0.431413233,0.146806061,-0.181250364,0.999895692,0.424578577,0.146312416,-0.132052124,0.999798894,0.480050951,0.216336817,-0.335941315,0.999991298,0.466079533,0.23172617,0.138927251,0.999158323,0.471371084,0.360874861,-0.387922376,0.997934401,0.462303698,0.369651884,0.191648304,0.068514407,0.439922959,0.489442438,-0.368742883,0.991925657,0.441814095,0.481378287,0.100586556,0.121768191,0.43521747,0.529632092,-0.412969202,0.981020808,0.436095059,0.517787874,0.099531487,0.131870747,0.428004891,0.529335141,-0.40626806,0.980494678,0.433898866,0.519021392,0.056904107,0.136556149,0.428986549,0.519206703,-0.362395257,0.967783451,0.435405791,0.508584917,0.079117522,0.137051374,0.471098185,0.492122144,-0.142863795,0.998639107,0.46618104,0.49277088,0.142749548,0.994906068,0.466910183,0.689509332,-0.079907365,0.882592201,0.469730526,0.68799752,0.195932359,0.256147653,0.487492472,0.887264311,0.019408166,0.910512507,0.489607483,0.87432307,0.302275687,0.368844569,0.503655732,0.918427587,0.022330569,0.860489249,0.505238533,0.904662132,0.307742417,0.502522111,0.417216539,0.924961448,-0.09318395,0.902344048,0.424739778,0.904713511,0.231833845,0.549623787
Rest,0.423571348,0.126071304,-0.18428497,0.99987483,0.432314545,0.107812516,-0.204349443,0.999865055,0.436023802,0.107908122,-0.204419106,0.999881148,0.440345764,0.108019538,-0.204458758,0.999907792,0.426173687,0.107757829,-0.162562668,0.999837041,0.42515558,0.108009934,-0.162461653,0.999778867,0.424225807,0.10827145,-0.162394166,0.999774635,0.458888531,0.117857575,-0.222165197,0.999934852,0.436675787,0.11713969,-0.049008388,0.999548078,0.432751805,0.146935597,-0.187792987,0.999894857,0.42565459,0.146478206,-0.13558951,0.999796689,0.48011297,0.216307431,-0.330949426,0.999991536,0.466093719,0.231510222,0.143039435,0.999150574,0.471448362,0.360879719,-0.383557498,0.997974336,0.462436587,0.369627804,0.198168606,0.067341544,0.439983994,0.48929739,-0.362477213,0.992172956,0.441970676,0.481286258,0.105284169,0.119845159,0.435434639,0.529444039,-0.405160338,0.981570423,0.436980009,0.517437935,0.105155863,0.130096719,0.428091943,0.529183626,-0.398474872,0.981053472,0.434332609,0.518502474,0.063233428,0.134743631,0.42901063,0.519099951,-0.355985582,0.968642771,0.435902774,0.50832808,0.084180072,0.135316566,0.470593274,0.492174953,-0.142748073,0.998633504,0.466120958,0.493150771,0.142643243,0.994875491,0.466749758,0.689677358,-0.081468984,0.881401479,0.469820827,0.688595831,0.190732896,0.254675031,0.487486452,0.88724488,0.018385768,0.909016371,0.489605755,0.874257267,0.296744227,0.366332322,0.503627241,0.91844666,0.02146817,0.859628201,0.505236864,0.905213416,0.302014351,0.50200218,0.417152703,0.924878895,-0.092645623,0.901224554,0.424798101,0.904767931,0.225285053,0.54654032
Rest,0.424022675,0.126110926,-0.205794528,0.999876559,0.432639986,0.107924141,-0.221592277,0.999866843,0.43629998,0.108003139,-0.221673891,0.99988246,0.440806091,0.108089171,-0.221742749,0.999908805,0.426286042,0.107803218,-0.182605699,0.999838889,0.425190687,0.108048223,-0.182519093,0.999780238,0.424234688,0.108295418,-0.182456717,0.999775767,0.459331572,0.1178727,-0.226215124,0.999935985,0.436674356,0.117138639,-0.056987543,0.999551594,0.433391273,0.146954745,-0.202784345,0.99989599,0.426020533,0.14649421,-0.153061777,0.999799073,0.480168283,0.216296867,-0.333143532,0.999991775,0.466062248,0.231138229,0.141186759,0.999163508,0.471444994,0.3608841,-0.38910979,0.998001516,0.461803138,0.369608819,0.197617263,0.067040272,0.44000721,0.489252418,-0.37211743,0.992322683,0.44134149,0.481006712,0.10486766,0.119919457,0.435741484,0.529437244,-0.416358411,0.981908202,0.436016858,0.517468452,0.10419526,0.130272835,0.42816931,0.529179275,-0.409058243,0.981398463,0.43411389,0.518524826,0.062447608,0.134908006,0.429022938,0.51908648,-0.36574167,0.969155967,0.435589612,0.508240104,0.083710872,0.135552153,0.470099628,0.492147267,-0.14288342,0.998653352,0.465563446,0.49311617,0.142779335,0.994941652,0.466776282,0.689694345,-0.084958345,0.881750703,0.469794661,0.6885584,0.191804692,0.253174394,0.487502426,0.887342393,0.015751939,0.909309983,0.48958236,0.87475872,0.299745142,0.364797264,0.503636122,0.918445706,0.019091545,0.86046648,0.505154669,0.905334592,0.305232704,0.501187265,0.417200565,0.924897492,-0.093468279,0.901673377,0.424176514,0.905155122,0.227989763,0.545342803
Rest,0.424511373,0.126419142,-0.217415571,0.999879181,0.432995975,0.108226135,-0.230610773,0.999869764,0.436700642,0.108253427,-0.230701119,0.999884665,0.441436857,0.108296953,-0.230782419,0.999910533,0.426349074,0.108052202,-0.19345507,0.999842286,0.425220191,0.108266227,-0.193379179,0.999783397,0.424235642,0.108470075,-0.193325371,0.999778509,0.460047305,0.117967129,-0.226692826,0.999937713,0.436592489,0.117197916,-0.062164415,0.999557793,0.434119135,0.147147,-0.210806459,0.99989742,0.426319301,0.146714762,-0.163109824,0.999801397,0.480372965,0.216573939,-0.333791286,0.999991953,0.465688884,0.231201217,0.139598504,0.999160886,0.471643597,0.360955894,-0.3879852,0.998051167,0.461007416,0.369742811,0.19668293,0.066331111,0.440016657,0.489255726,-0.371626675,0.992557168,0.440557063,0.481017202,0.104082443,0.119340204,0.435768455,0.529422045,-0.41527757,0.982406497,0.435039043,0.517510295,0.103993759,0.129764929,0.428168476,0.529150486,-0.407785237,0.981912732,0.433697075,0.518541992,0.061799832,0.134398028,0.429001808,0.519067287,-0.365030736,0.969972372,0.435070425,0.508222878,0.083182104,0.135149896,0.469412148,0.492285907,-0.142331868,0.998652697,0.464596093,0.493903756,0.14223735,0.994951189,0.465770721,0.689684808,-0.086408935,0.879612565,0.469888061,0.689154387,0.188878268,0.250841409,0.487370878,0.886471629,0.015562003,0.906612277,0.489509165,0.874712169,0.294322193,0.361349136,0.503549695,0.917585909,0.019096754,0.859532356,0.505124867,0.905332863,0.299533218,0.500621617,0.417197287,0.92442739,-0.092787072,0.899288356,0.423747629,0.905402064,0.223845169,0.540691257
Rest,0.425143093,0.126347661,-0.229455352,0.999880791,0.433623403,0.10819912,-0.241385967,0.999871731,0.437488735,0.108227149,-0.241479486,0.999886215,0.44236809,0.108275346,-0.241568044,0.999911606,0.42669645,0.107988879,-0.204284474,0.999844551,0.42538023,0.108202919,-0.204208612,0.999785602,0.42428574,0.108404256,-0.204160288,0.99977994,0.460674822,0.117966503,-0.231937647,0.999938846,0.436535835,0.117153771,-0.068086959,0.999559999,0.434596628,0.147108316,-0.221639365,0.999897897,0.426552713,0.146651119,-0.173883885,0.999802291,0.480421782,0.216745421,-0.338158756,0.999992073,0.465572178,0.231202558,0.138721734,0.999152422,0.471583068,0.361214757,-0.392475784,0.998065114,0.46093592,0.369756848,0.196623594,0.065043241,0.439878881,0.489969075,-0.375062257,0.992635131,0.440500319,0.481220692,0.101546228,0.117744438,0.435661614,0.530149281,-0.419285446,0.982590616,0.434886068,0.517955601,0.10184826,0.12841177,0.427919149,0.529991567,-0.412378967,0.98210907,0.433568418,0.519070208,0.058923036,0.133014172,0.428810596,0.519661188,-0.368748933,0.970259726,0.434897959,0.508454144,0.080270261,0.133804902,0.46937713,0.492316753,-0.143123552,0.998656929,0.464464009,0.49390775,0.143030509,0.994931638,0.46583882,0.689701915,-0.087771706,0.879147351,0.469881624,0.68911922,0.189491645,0.248623803,0.487369955,0.886527598,0.015150355,0.906467855,0.489445627,0.874675214,0.294914901,0.359413654,0.503588676,0.917745471,0.018591765,0.8592242,0.505105197,0.905266821,0.299846947,0.499710292,0.417109251,0.924398482,-0.093768835,0.899307787,0.423154294,0.90514487,0.225624159,0.539454103
Rest,0.425204098,0.126451358,-0.221790358,0.99987644,0.433690608,0.108367577,-0.234019727,0.999867141,0.437609673,0.108376704,-0.234133244,0.999882281,0.442474663,0.108402118,-0.234235212,0.999908507,0.42675513,0.10819114,-0.196923956,0.999838352,0.425403833,0.108424418,-0.196847513,0.999776006,0.424251944,0.10863822,-0.196807116,0.999769807,0.460719973,0.118074648,-0.227160841,0.999937356,0.43636331,0.117354155,-0.06105407,0.999542177,0.43466568,0.147141874,-0.21361725,0.999894321,0.426609039,0.146705523,-0.165660992,0.99979502,0.480389535,0.216772527,-0.333166867,0.999992073,0.464927912,0.231194928,0.143933997,0.999140918,0.471587837,0.361020505,-0.387426525,0.99805367,0.460879475,0.369522572,0.203745216,0.064255722,0.439841032,0.489730954,-0.371450931,0.992596865,0.440413713,0.481182545,0.104976021,0.116845906,0.435640872,0.529760659,-0.415236771,0.982556641,0.434642494,0.517553449,0.104494952,0.127790391,0.427903891,0.529708743,-0.408888161,0.982072592,0.433481276,0.518651843,0.061110508,0.132425845,0.428778738,0.519539654,-0.365427613,0.970187724,0.434805214,0.50837934,0.083270356,0.133212715,0.469335496,0.492594242,-0.143387944,0.99865067,0.463650793,0.494111657,0.143306285,0.994900167,0.465878069,0.690100074,-0.089535162,0.879276812,0.46945399,0.689280748,0.190034568,0.247916862,0.487357795,0.886474192,0.013603462,0.906392217,0.489060313,0.874615848,0.296799123,0.3583996,0.503624856,0.917652786,0.017064035,0.85896498,0.504982829,0.905241549,0.301954865,0.499752343,0.417356819,0.924750209,-0.095824353,0.899365723,0.423114717,0.90609467,0.225530192,0.538391292
Rest,0.42520541,0.1266734,-0.192434549,0.999872804,0.433748424,0.108821198,-0.209438607,0.999863565,0.437535137,0.108810589,-0.209530279,0.999879539,0.442182004,0.108786993,-0.209605008,0.999906361,0.426744521,0.10879118,-0.171210065,0.999833167,0.425379038,0.109111451,-0.171146289,0.999769568,0.424194634,0.109390229,-0.171119839,0.999764144,0.459920079,0.118339382,-0.220392555,0.999936163,0.436187595,0.118139118,-0.050580181,0.99953419,0.434679985,0.147214875,-0.191755623,0.999892652,0.426546156,0.146859393,-0.14250268,0.999791205,0.480363846,0.217012465,-0.329885304,0.999992251,0.463937432,0.232522324,0.143752769,0.999156475,0.470937312,0.361022741,-0.384987921,0.998027861,0.460440069,0.369682729,0.202151805,0.064249881,0.439811319,0.489275575,-0.367623299,0.992522955,0.440407842,0.481183916,0.103902355,0.117572919,0.435573906,0.529356837,-0.410237074,0.982500374,0.434608847,0.517202079,0.103515103,0.128709748,0.427905023,0.529348016,-0.404818535,0.981986165,0.433474779,0.518215299,0.059908707,0.133386046,0.428768486,0.519377172,-0.362029254,0.970069408,0.434797704,0.508224368,0.082199827,0.13409698,0.469358981,0.492654443,-0.143400624,0.998675287,0.46318239,0.494295001,0.143317908,0.994981408,0.466190666,0.690170169,-0.095572889,0.881546199,0.468706757,0.689114153,0.188764691,0.250797093,0.487468481,0.886489451,-0.002562029,0.9084571,0.489086151,0.8745929,0.287962466,0.362067938,0.503741145,0.917787254,-0.000468922,0.859348834,0.505044758,0.905035377,0.292239428,0.502184987,0.4174501,0.925204635,-0.116944149,0.901675701,0.423537642,0.906405687,0.215402409,0.542975008
Rest,0.425305754,0.126675129,-0.212183863,0.999875188,0.433794588,0.108827896,-0.223716944,0.999866426,0.43756336,0.10881865,-0.223826215,0.999881923,0.442231506,0.108798377,-0.223924667,0.99990809,0.426773012,0.10881757,-0.187210917,0.999836385,0.425336361,0.109163903,-0.187137052,0.999772727,0.423997968,0.109485731,-0.187095776,0.999766648,0.459956557,0.118412532,-0.221820787,0.999937832,0.435067952,0.1183827,-0.052204262,0.999539971,0.434694618,0.147228658,-0.203944117,0.999893904,0.42654705,0.146884114,-0.156853929,0.999792874,0.480335861,0.217320621,-0.328130007,0.999992311,0.463187754,0.232951909,0.144257501,0.999141812,0.470920265,0.361252278,-0.379478365,0.998046756,0.460313648,0.369693577,0.204264671,0.063329272,0.439531475,0.489318401,-0.363087416,0.992616951,0.440113634,0.481327862,0.104708508,0.116726622,0.435125589,0.529366612,-0.40560469,0.982715189,0.433978021,0.517426312,0.10399805,0.128070086,0.427615315,0.529336989,-0.400933802,0.982215106,0.432998359,0.518223643,0.060231637,0.132792085,0.428519875,0.519373715,-0.357745051,0.970454454,0.434402943,0.508297384,0.082845055,0.133557022,0.46905607,0.492680222,-0.143364653,0.998673379,0.46231398,0.494367391,0.14328517,0.994976461,0.465931416,0.690084517,-0.096659593,0.880586982,0.468543679,0.689157248,0.183943212,0.249447823,0.487482637,0.88598156,0.001310159,0.906954348,0.489065468,0.874581754,0.28444761,0.360035568,0.503766298,0.917461932,0.004036266,0.857731164,0.5050354,0.905311227,0.28879866,0.501558363,0.417507797,0.925204813,-0.110717975,0.900074482,0.423543602,0.907723725,0.210155755,0.539225996
Rest,0.425343513,0.126673982,-0.238040209,0.999879062,0.433822572,0.108832099,-0.247120455,0.999870777,0.437585205,0.108822353,-0.247222334,0.999885678,0.442289203,0.108802721,-0.247321844,0.999910772,0.426696956,0.108841017,-0.211633846,0.99984169,0.425106615,0.109212026,-0.211558789,0.999779224,0.423521936,0.109567672,-0.211512327,0.999772489,0.459985971,0.118471622,-0.228524998,0.999940097,0.433588117,0.118515491,-0.068564668,0.999551296,0.434749663,0.147240505,-0.226145938,0.999896348,0.426401615,0.146919981,-0.180334568,0.99979651,0.480178922,0.217417493,-0.32909742,0.999992371,0.46201539,0.232987672,0.139338672,0.999129951,0.470553815,0.36146912,-0.378580093,0.998055458,0.4590469,0.369694769,0.20376949,0.062301785,0.438881785,0.489870429,-0.36340782,0.992649257,0.439460218,0.481516093,0.10121493,0.116017349,0.434506834,0.529668927,-0.40576148,0.982811809,0.43343848,0.517473042,0.100065216,0.127607778,0.427050889,0.529648483,-0.402300686,0.982330739,0.432408899,0.518375099,0.055349201,0.132362619,0.427965224,0.519675374,-0.358603984,0.970659673,0.433818579,0.508340657,0.079029009,0.133086309,0.4690741,0.492625743,-0.143359572,0.998692751,0.461251169,0.494281769,0.143280163,0.995020628,0.466055959,0.689211488,-0.104870334,0.880998433,0.467241436,0.688383102,0.180627093,0.250014842,0.487467587,0.88597542,-0.009994799,0.907686293,0.488707304,0.874691844,0.277573705,0.362659574,0.503762364,0.917477846,-0.007955361,0.856977761,0.504733205,0.905405879,0.28116399,0.504628301,0.417540371,0.925145507,-0.126161963,0.900953174,0.423199832,0.908012807,0.200688332,0.541755557
Rest,0.425046861,0.126343921,-0.235845178,0.999880195,0.433725834,0.108581804,-0.246205613,0.99987191,0.437445313,0.108635269,-0.246305019,0.999886572,0.442047209,0.108639836,-0.246400207,0.999911308,0.426126242,0.108649023,-0.210487753,0.999843121,0.424423158,0.109063216,-0.210416287,0.999780595,0.422624737,0.109469898,-0.210377887,0.999773324,0.459398985,0.118384957,-0.229707927,0.999940872,0.432528257,0.11848142,-0.071149997,0.999554574,0.434552282,0.147053674,-0.225533932,0.999896705,0.425720751,0.14681229,-0.179478556,0.999797106,0.47958225,0.217432067,-0.329738915,0.999992371,0.460618317,0.232992828,0.137787327,0.999126852,0.469719261,0.361512095,-0.378042638,0.998041272,0.45753032,0.369719088,0.202078745,0.06163362,0.438569129,0.490099877,-0.36287716,0.992595911,0.439031452,0.481666565,0.099880196,0.115476027,0.434203714,0.529856026,-0.405264139,0.982745171,0.433008283,0.517788112,0.098812237,0.127285913,0.426790625,0.529855728,-0.401389033,0.98227948,0.432101071,0.518536866,0.054622464,0.13203381,0.4277215,0.519852877,-0.357916206,0.970625401,0.433476388,0.508402646,0.078022473,0.132709324,0.469033182,0.492888093,-0.143384114,0.998701692,0.460783541,0.494620323,0.143304825,0.995059967,0.465882301,0.689333856,-0.103091277,0.880729914,0.467213303,0.688457787,0.180997729,0.248948723,0.487514198,0.885695815,-0.004844132,0.907455564,0.488705248,0.87453568,0.281839967,0.361956447,0.503774941,0.917259634,-0.00148988,0.856617332,0.504788101,0.905279279,0.285985172,0.505703747,0.417723268,0.925024271,-0.114491381,0.90084976,0.423335165,0.907819569,0.208555937,0.541121125
Rest,0.424857557,0.12611407,-0.235628694,0.999881566,0.433628559,0.108401984,-0.246587038,0.999873459,0.437302023,0.108513378,-0.246685624,0.999887943,0.441834778,0.108547539,-0.246780232,0.999912202,0.425780684,0.10847301,-0.210291147,0.999845028,0.424031675,0.108910687,-0.210218236,0.999782681,0.422149509,0.109353766,-0.210179716,0.999775052,0.458776891,0.118350834,-0.231695965,0.999941707,0.431691974,0.118479811,-0.071327433,0.999558866,0.434331805,0.146879137,-0.226003483,0.999897182,0.425239891,0.146675453,-0.179210186,0.999798357,0.479246706,0.21743907,-0.329860061,0.999992371,0.460066408,0.232975632,0.137723759,0.999123633,0.468936205,0.361593872,-0.37861678,0.998011529,0.457296669,0.369646579,0.201586291,0.060829461,0.437971979,0.490548164,-0.363651782,0.992432296,0.439046562,0.481888592,0.099981494,0.11429093,0.433639199,0.530071318,-0.4062635,0.98244518,0.433843911,0.517893732,0.098898359,0.126274139,0.426350355,0.530037284,-0.402419984,0.981975973,0.432170779,0.518542349,0.054759897,0.131008416,0.427333295,0.519997716,-0.35875833,0.970158517,0.433492243,0.508437097,0.078138515,0.131696612,0.468447447,0.492941529,-0.143428087,0.998717129,0.460806936,0.494718015,0.143350571,0.995104074,0.465495199,0.689377606,-0.097501017,0.881076694,0.467483521,0.688702941,0.185137153,0.248934641,0.487391531,0.885688663,0.008307907,0.907896578,0.48866567,0.874544799,0.29433006,0.362066269,0.503679812,0.917231917,0.012167194,0.856981814,0.504704356,0.9053303,0.29967922,0.506719291,0.417648494,0.925038099,-0.100645259,0.901057124,0.423073351,0.90778029,0.2225364,0.541062951
Rest,0.424578607,0.126121685,-0.232505962,0.999881387,0.433438301,0.108411439,-0.244063288,0.999873281,0.437003374,0.108532079,-0.244160369,0.999887764,0.441364616,0.108568989,-0.244252473,0.999911904,0.425498426,0.108481221,-0.207467601,0.999844849,0.423771948,0.108921506,-0.207396075,0.999782324,0.421903044,0.109366074,-0.207358763,0.999774516,0.457800925,0.118356824,-0.234926075,0.999941587,0.431504965,0.118483879,-0.07203386,0.999557912,0.434035778,0.146885872,-0.223917693,0.999896884,0.424889863,0.146689013,-0.176716328,0.999798238,0.478603303,0.21747531,-0.336826265,0.99999243,0.459932089,0.232963338,0.132540509,0.999127507,0.468395412,0.361551881,-0.387934983,0.997985661,0.457062632,0.369487762,0.192172855,0.060493883,0.437738985,0.490591347,-0.372538507,0.99236232,0.438937128,0.481942117,0.094283029,0.114011891,0.43342346,0.530144095,-0.416056454,0.982329011,0.433656454,0.518064737,0.09349592,0.126102895,0.426234305,0.530070901,-0.411107391,0.981850505,0.432129204,0.518830895,0.050165553,0.130809769,0.42723307,0.520037413,-0.367209494,0.969967306,0.433426082,0.508571267,0.07279554,0.131492287,0.468331993,0.492944181,-0.143422261,0.998722613,0.460820675,0.494697839,0.143343121,0.995110631,0.465521187,0.689505816,-0.095286585,0.880610108,0.467664421,0.688712955,0.187566131,0.247815624,0.487442583,0.886125028,0.008824534,0.908187151,0.488777012,0.874538541,0.296888351,0.361307323,0.503717661,0.917732179,0.0124591,0.856745064,0.504841626,0.90534991,0.302338034,0.506022692,0.417666018,0.925035238,-0.10066732,0.901521266,0.423241615,0.907189488,0.225952432,0.541315019
